"symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"RAB3GAP2","25782","RAB3 GTPase activating protein subunit 2 (non-catalytic)",-2.2417144016327,0.0750529878892443,0.156961615226071,0.665528821107227,0.651089513385355
"DGCR9","25787","DiGeorge syndrome critical region gene 9",5.05691478176657,0.00391024014244756,0.0220831706476327,1.53782687619811,1.20523161226818
"RAD54B","25788","RAD54 homolog B (S. cerevisiae)",2.59688760117517,0.048431441609056,0.115183778988989,0.809223355825515,0.959682000058777
"TMEM59L","25789","transmembrane protein 59-like",4.63426903430171,0.00566190132211496,0.0277776593775793,2.61650561251242,2.20634849503587
"CCDC19","25790","coiled-coil domain containing 19",-4.35762707052411,0.0073065516878802,0.0325937789638596,1.13383952707086,1.15910473966978
"NGEF","25791","neuronal guanine nucleotide exchange factor",21.2350493416175,4.29312370477023e-06,0.00107474621645876,4.5423951193296,1.06317260410074
"CIZ1","25792","CDKN1A interacting zinc finger protein 1",1.43828874878886,0.20987256449315,0.32960267438192,1.10398443657555,1.99553904267859
"FBXO7","25793","F-box protein 7",-2.19008534567926,0.0800880603699883,0.164488737368931,1.5799604212111,0.878041951818353
"FSCN2","25794","fascin homolog 2, actin-bundling protein, retinal (Strongylocentrotus purpuratus)",-2.78790814369932,0.0385400262463865,0.0988685086490974,1.05450506620812,1.07475681014142
"PGLS","25796","6-phosphogluconolactonase",-0.394258095217261,0.709644648014419,0.792957227236237,1.44787578304639,1.01922647026704
"QPCT","25797","glutaminyl-peptide cyclotransferase",1.00850544951059,0.359496393834308,0.487488511444675,0.417483897189787,0.296982001885921
"BRI3","25798","brain protein I3",-0.186893146147367,0.859091210924164,0.904107381605944,0.327108569447021,0.477103679801556
"ZNF324","25799","zinc finger protein 324",4.45125729508609,0.0066945155877948,0.0308760422988429,1.8212671733896,1.92091249259933
"SLC39A6","25800","solute carrier family 39 (zinc transporter), member 6",-3.02136095832024,0.0293705216379003,0.0822573441447419,2.74017186354253,1.90751861129437
"GCA","25801","grancalcin, EF-hand calcium binding protein",-1.36775884853189,0.229657350732465,0.352257015608391,1.33873118984254,1.5033044163997
"LMOD1","25802","leiomodin 1 (smooth muscle)",-7.74528595251866,0.000573480441374994,0.00741488921541187,1.66357794480204,1.05884080220417
"SPDEF","25803","SAM pointed domain containing ets transcription factor",4.81246520115924,0.00483033585238437,0.0251306819148631,2.1172909128487,1.77741616370666
"LSM4","25804","LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-0.132767822403605,0.899554758859763,0.93313262999241,1.45169472406051,0.983386818644928
"BAMBI","25805","BMP and activin membrane-bound inhibitor homolog (Xenopus laevis)",-6.1691507318052,0.00162958593454531,0.0131809134339215,1.93795479051747,1.0551636288477
"VAX2","25806","ventral anterior homeobox 2",-0.708362190948896,0.510368331138718,0.62647603662809,0.808479748580775,0.796480454882432
"RHBDD3","25807","rhomboid domain containing 3",-5.9889574491871,0.00186141746161807,0.0142307042201746,1.53994247966599,1.24919604085833
"TTLL1","25809","tubulin tyrosine ligase-like family, member 1",2.78895790838577,0.0384922462020107,0.0987947057415972,1.30259730320896,1.62896435341486
"POM121L1P","25812","POM121 transmembrane nucleoporin-like 1, pseudogene",1.47156061994036,0.201112263355916,0.3192117425453,0.85081736821072,1.69697895459988
"SAMM50","25813","sorting and assembly machinery component 50 homolog (S. cerevisiae)",0.666628914294026,0.534531429135418,0.648326882221694,0.757870728607922,0.838237051522872
"ATXN10","25814","ataxin 10",1.45243312245586,0.206104708663895,0.325282710424142,1.13287126895125,1.41897283890272
"TNFAIP8","25816","tumor necrosis factor, alpha-induced protein 8",-0.31264414619244,0.767170287042671,0.837473414386935,1.52594877305536,1.44900209922331
"FAM19A5","25817","family with sequence similarity 19 (chemokine (C-C motif)-like), member A5",-3.75343217235986,0.0132467962148427,0.048157952272583,0.999522349290094,1.30969082068313
"KLK5","25818","kallikrein-related peptidase 5",0.165588418325403,0.874967969621339,0.915762508661134,0.0984303951739929,0.112159743967458
"CCRN4L","25819","CCR4 carbon catabolite repression 4-like (S. cerevisiae)",1.41649945705621,0.215805640694393,0.336202642068077,0.799700598396174,1.13962787835972
"ARIH1","25820","ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)",-4.69490109682249,0.0053615150036133,0.0268736752414762,2.4010240405371,2.05225417884994
"MTO1","25821","mitochondrial translation optimization 1 homolog (S. cerevisiae)",-2.03551264542287,0.0974242311901757,0.188281656168667,0.568139969275244,0.6123648916641
"DNAJB5","25822","DnaJ (Hsp40) homolog, subfamily B, member 5",4.39129487615052,0.00707929066806686,0.0319629051079726,1.60638792189407,1.67942973399613
"TPSG1","25823","tryptase gamma 1",-3.54015048109557,0.0165599232234199,0.0559030093491658,2.09199739558162,1.75759557228296
"PRDX5","25824","peroxiredoxin 5",-1.85830597564193,0.122236628254445,0.221662370677659,1.56201783722162,1.79526954882229
"BACE2","25825","beta-site APP-cleaving enzyme 2",-3.22930308699291,0.0232238314353006,0.0701167442332018,1.72849470822285,1.98014328068604
"FBXL2","25827","F-box and leucine-rich repeat protein 2",3.84508068349616,0.0120612427543891,0.0451872255471876,0.479624613627608,0.515007065310658
"TXN2","25828","thioredoxin 2",-0.200474638961995,0.849008693542575,0.896856576515373,0.910042868374514,0.600737630572516
"TMEM184B","25829","transmembrane protein 184B",3.64051930724496,0.0148953757728283,0.0520912140292364,1.09021442464841,1.12152006932981
"SULT4A1","25830","sulfotransferase family 4A, member 1",0.642439204356734,0.548882394832625,0.660240630830725,1.54215956714883,1.63174162368817
"HECTD1","25831","HECT domain containing E3 ubiquitin protein ligase 1",-3.4887446759894,0.0174939610514524,0.0579809345134807,1.17110546397634,0.981177149416664
"POU2F3","25833","POU class 2 homeobox 3",-1.99761293939343,0.102250722882087,0.195195681563958,0.979984184780991,1.8376306910238
"MGAT4C","25834","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme C (putative)",1.90842638663197,0.114617399508804,0.211594305825,0.391901007775101,0.628089723971171
"NIPBL","25836","Nipped-B homolog (Drosophila)",-2.78724244395526,0.038570359626737,0.098899910868383,1.23661552790882,1.28577866980918
"RAB26","25837","RAB26, member RAS oncogene family",6.16896470109297,0.00162980710084415,0.0131809134339215,1.96040234788495,1.35449635960854
"COG4","25839","component of oligomeric golgi complex 4",0.114658581341377,0.913177834042491,0.942420198403399,0.637552193251191,0.392551369068276
"METTL7A","25840","methyltransferase like 7A",-0.648572433428316,0.545220011819073,0.657509333740388,2.84990888829096,3.74928517692262
"ABTB2","25841","ankyrin repeat and BTB (POZ) domain containing 2",-6.31308927905452,0.0014685809891853,0.0124178046244748,2.85220938754437,1.95004469450391
"ASF1A","25842","ASF1 anti-silencing function 1 homolog A (S. cerevisiae)",-3.16039619442362,0.0250839837882351,0.0737963520645802,2.39373635304262,2.30530223379676
"MOBKL3","25843","MOB family member 4, phocein",4.64111450494179,0.00562702439160839,0.0276627028184462,2.36126754087341,2.01897036014855
"YIPF3","25844","Yip1 domain family, member 3",3.73040430658109,0.0135653242987663,0.0489978099389147,2.32584016356065,2.4336678924314
"AC010442.2","25845","uncharacterized LOC25845",3.44581462166144,0.0183201056215856,0.0598679508812921,0.815160080608952,0.877272810788576
"ANAPC13","25847","anaphase promoting complex subunit 13",-5.66578050973755,0.00238219837853106,0.0162834888273355,3.70817266704367,3.29182715466988
"AC110760.2","25849","prostate androgen-regulated mucin-like protein 1",7.8917743557522,0.000525383395346566,0.00705956343831227,3.27373891382169,1.96443708115003
"ZNF345","25850","zinc finger protein 345",-6.0941202234601,0.00172172909407262,0.0136193332002464,1.67756969306747,1.28149669193192
"TECPR1","25851","tectonin beta-propeller repeat containing 1",6.17856591720016,0.00161843855482925,0.0131364631937664,0.824250954119635,0.694150789209023
"ARMC8","25852","armadillo repeat containing 8",1.01517380718141,0.356601202936514,0.484456519537372,0.836527629537197,0.741043586221864
"WDR40A","25853","DDB1 and CUL4 associated factor 12",-3.41198207576032,0.019002487068596,0.0613361333377182,1.43959304760109,1.66503471373463
"FAM149A","25854","family with sequence similarity 149, member A",3.89130738134089,0.0115097341736251,0.0438835004158374,2.58406743111258,2.72067832036658
"BRMS1","25855","breast cancer metastasis suppressor 1",-0.351336746295171,0.739656063128705,0.817270599450003,0.946487490617383,0.912166817684136
"C11orf20","25858","chromosome 11 open reading frame 20",10.8705000015881,0.000114409897493767,0.00315055444278226,5.46004633069004,2.40512340537319
"AC109486.1","25859","prostate androgen-regulated transcript 1 (non-protein coding)",19.2135691214067,7.04272739996352e-06,0.00116188233700827,3.89964518357197,1.04095221279691
"DFNB31","25861","deafness, autosomal recessive 31",-9.84864318562949,0.000183910782540274,0.00406082127761439,2.12280776522653,0.966588032127295
"USP49","25862","ubiquitin specific peptidase 49",0.548123159744647,0.60718016182113,0.709668486014947,1.14479852791924,1.38066509921255
"ABHD14A","25864","abhydrolase domain containing 14A",0.494520155458719,0.64189837084697,0.737719988654612,1.3459559133694,2.58800403044975
"PRKD2","25865","protein kinase D2",4.44245810627015,0.00674943189839456,0.0310124758779681,1.12538061309185,0.985288858127077
"SUMF2","25870","sulfatase modifying factor 2",-5.08710511314814,0.00381145938712086,0.0217571100868599,3.01920911827824,2.78117826930307
"C3orf17","25871","chromosome 3 open reading frame 17",1.32508608804748,0.242465023179213,0.366369412565382,1.38832082710112,1.61361549777068
"RPL36","25873","ribosomal protein L36",0.0112693241378843,0.991444395642216,0.994698327728884,0.269313189014513,0.335732502880892
"BRP44","25874","brain protein 44",2.67511970144184,0.044077123798127,0.108064418143264,1.9731000180062,2.6882008877651
"LETMD1","25875","LETM1 domain containing 1",2.73817138354015,0.0408808577509226,0.102582133035783,1.35362796516099,1.49913581777354
"SPEF1","25876","sperm flagellar 1",-1.97806250705907,0.104837474278186,0.198764737123372,0.500383701961386,0.578126501080822
"MXRA5","25878","matrix-remodelling associated 5",-0.707279249427869,0.510985709666922,0.626955434522471,0.465934323701056,0.925981930612555
"DCAF13","25879","DDB1 and CUL4 associated factor 13",-3.62986706540287,0.0150626608140631,0.0524643649096082,0.731224065936463,0.72616064390121
"TMEM186","25880","transmembrane protein 186",2.81161635832518,0.0374767864889264,0.0970028590144829,1.53204648936949,1.84287438939448
"CHRDL2","25884","chordin-like 2",-4.47931849369154,0.00652281486034836,0.0303419912420915,1.04532156929165,1.04290623295229
"POLR1A","25885","polymerase (RNA) I polypeptide A, 194kDa",-4.235199392111,0.00820725762183971,0.0351725114022331,1.39714299890505,1.18911627087975
"WDR51A","25886","POC1 centriolar protein homolog A (Chlamydomonas)",0.973012783726057,0.375235017250068,0.50312909137439,0.805273924693442,1.47402434650494
"ZNF473","25888","zinc finger protein 473",-0.914661462176577,0.402324990375039,0.529178029291695,0.314837847075352,0.466934751302466
"ABI3BP","25890","ABI family, member 3 (NESH) binding protein",-1.59204462371553,0.172251389502927,0.28376839701992,0.451942801272309,0.630554268903119
"PAMR1","25891","peptidase domain containing associated with muscle regeneration 1",4.01121825842693,0.010209190330159,0.0405229023091495,3.5699473833673,2.52246262744972
"TRIM58","25893","tripartite motif containing 58",-3.24112259432893,0.0229206568246098,0.0695753056970159,2.02815370832243,2.53292306356171
"PLEKHG4","25894","pleckstrin homology domain containing, family G (with RhoGef domain) member 4",-5.26067536407689,0.00329703230394531,0.0197224202883773,1.32828762429057,0.946684617969041
"FAM119B","25895","methyltransferase like 21B",-3.42342855152723,0.018768438484525,0.0608262442746836,2.16702697049278,2.16666019520906
"INTS7","25896","integrator complex subunit 7",-0.357422806727654,0.735366834766945,0.813608175127767,0.565794036489722,0.908785206090513
"RNF19A","25897","ring finger protein 19A, E3 ubiquitin protein ligase",-0.561173926768813,0.598896833320683,0.702792620200804,1.45312061584275,1.52594460899014
"RCHY1","25898","ring finger and CHY zinc finger domain containing 1, E3 ubiquitin protein ligase",2.11483114752636,0.0880807197077514,0.175878764362148,0.939096247314006,1.08873529987194
"IFFO1","25900","intermediate filament family orphan 1",3.99128237902122,0.0104131955681421,0.041060227925331,1.41563614599397,1.45354919633877
"CCDC28A","25901","coiled-coil domain containing 28A",-0.239924147501715,0.819914880699606,0.876193534587924,0.731578981562736,0.626096393483025
"MTHFD1L","25902","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like",-1.52250216527565,0.188377548381122,0.303621314894811,0.544764109971418,0.413312282268047
"OLFML2B","25903","olfactomedin-like 2B",2.78911519193909,0.0384850930966999,0.0987885441097926,1.17822862247342,1.46639227440977
"CNOT10","25904","CCR4-NOT transcription complex, subunit 10",-2.13417690821275,0.0859484198815517,0.172873935857363,0.987572526917513,1.69502810305616
"C11orf51","25906","anaphase promoting complex subunit 15",4.16365007813505,0.00879293258691527,0.0366583814047749,1.13604279742412,0.976619385085161
"TMEM158","25907","transmembrane protein 158 (gene/pseudogene)",-0.938131538447226,0.391246126937861,0.519039711574275,0.671247601474624,1.14258495871025
"AHCTF1","25909","AT hook containing transcription factor 1",0.824669458503846,0.447101599104383,0.570387930562343,1.91366560660003,1.43933799446303
"RP11-529I10.1","25911","deleted in primary ciliary dyskinesia homolog (mouse)",2.85515050979897,0.0356081423743115,0.0936833537798956,0.729564593153023,0.896293073905947
"C1orf43","25912","chromosome 1 open reading frame 43",2.32643126672066,0.0675105760901442,0.145514552590816,1.19422718308141,1.49417504366512
"POT1","25913","protection of telomeres 1 homolog (S. pombe)",-1.22101866871077,0.276510103717986,0.40392238411706,0.577683255872099,0.61269813924888
"RTTN","25914","rotatin",-0.906027579077967,0.406462690800856,0.533270635803926,0.362144939358534,0.609731368587867
"NDUFAF3","25915","NADH dehydrogenase (ubiquinone) complex I, assembly factor 3",-2.09511128418923,0.0903118769043335,0.178876892349727,1.54276901460811,1.75105319208404
"THUMPD3","25917","THUMP domain containing 3",-1.66259102544465,0.157282061882633,0.26589315389999,2.32653629176376,3.03186815112622
"COBRA1","25920","cofactor of BRCA1",2.96745512305598,0.0312487233277649,0.0855707037036291,2.22880701232837,2.78384217125041
"ZDHHC5","25921","zinc finger, DHHC-type containing 5",0.0903497622622659,0.931517021543958,0.953817266481171,0.431635499113158,0.301063326923844
"ATL3","25923","atlastin GTPase 3",-3.18423372406557,0.0244221207620001,0.072512873058091,1.55896647732068,0.856546156806589
"MYRIP","25924","myosin VIIA and Rab interacting protein",1.44984760364561,0.206788590764829,0.326064965199765,0.476344215238187,0.584355752725253
"ZNF521","25925","zinc finger protein 521",-19.1003995341589,7.25138557154244e-06,0.00118688623524136,4.98562585899109,1.24178226925499
